dataset,model,source_label,feature_name,trial_type,alpha_aug,alpha_mix_json,recdim,seed,trial_idx,lr,decay,topks,final_epoch,final_loss,training_time_seconds,precision@20,recall@20,ndcg@20
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2231,11,0.1,0.001,[20],40,0.279,13.267572754994035,0.13639113,0.11697136,0.17521985
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2232,12,0.1,0.001,[20],40,0.288,12.818877050071023,0.12752016,0.11271065,0.16762512
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2233,13,0.1,0.001,[20],40,0.304,13.057503915042616,0.11764113,0.10451181,0.15375056
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2234,14,0.1,0.001,[20],40,0.297,12.863857052987441,0.11935484,0.10587046,0.15600774
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2235,15,0.1,0.001,[20],40,0.284,13.039403824950568,0.12328629,0.10856898,0.16124981
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2236,16,0.1,0.001,[20],40,0.305,13.281214118003845,0.11663306,0.10452643,0.15288265
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2237,17,0.1,0.001,[20],40,0.302,12.874202841077931,0.11764113,0.1045748,0.15442123
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2238,18,0.1,0.001,[20],40,0.302,12.91306612896733,0.1171371,0.10576367,0.15266316
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2239,19,0.1,0.001,[20],40,0.292,12.847548294928856,0.1202621,0.10703215,0.15618688
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2240,20,0.1,0.001,[20],40,0.285,12.951975034084171,0.12741935,0.11325185,0.16667467
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2241,21,0.1,0.001,[20],40,0.294,13.610727757913992,0.121875,0.10712358,0.15638709
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2242,22,0.1,0.001,[20],40,0.277,12.933376731001772,0.13104839,0.11568443,0.17096329
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2243,23,0.1,0.001,[20],40,0.301,12.794420363032259,0.12116935,0.10694477,0.15699286
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2244,24,0.1,0.001,[20],40,0.285,12.926717821042985,0.12520161,0.10830441,0.16308242
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2245,25,0.1,0.001,[20],40,0.291,12.893523167003877,0.12056452,0.10490733,0.1569184
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2246,26,0.1,0.001,[20],40,0.286,13.254300770000555,0.12157258,0.1139769,0.16368285
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2247,27,0.1,0.001,[20],40,0.281,12.952117266948335,0.12298387,0.10866098,0.16225479
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2248,28,0.1,0.001,[20],40,0.311,13.024580842000432,0.11350806,0.10190988,0.14956701
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2249,29,0.1,0.001,[20],40,0.303,12.84895916795358,0.11552419,0.10439452,0.15159786
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2250,30,0.1,0.001,[20],40,0.291,12.963428230024874,0.1265121,0.11316622,0.16696329
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2251,31,0.1,0.001,[20],40,0.306,13.453956845914945,0.11834677,0.10531252,0.15435403
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2252,32,0.1,0.001,[20],40,0.278,12.92108742101118,0.13125,0.11314296,0.17044674
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2253,33,0.1,0.001,[20],40,0.296,12.856264091911726,0.1172379,0.10438319,0.15479585
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2254,34,0.1,0.001,[20],40,0.309,13.000156232039444,0.11703629,0.10428663,0.15335549
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2255,35,0.1,0.001,[20],40,0.29,13.02163967199158,0.12197581,0.110963,0.1620854
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2256,36,0.1,0.001,[20],40,0.28,13.521758509916253,0.13195565,0.11453591,0.17157318
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2257,37,0.1,0.001,[20],40,0.298,12.789328997023404,0.11764113,0.10535177,0.15345388
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2258,38,0.1,0.001,[20],40,0.305,13.268316200003028,0.1172379,0.10372596,0.15318586
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2259,39,0.1,0.001,[20],40,0.306,13.12781559501309,0.11421371,0.10288675,0.15049969
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2260,40,0.1,0.001,[20],40,0.303,13.156133493990637,0.11653226,0.10376534,0.15272057
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2261,41,0.1,0.001,[20],40,0.299,13.200969211990014,0.11864919,0.10574961,0.1540426
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2262,42,0.1,0.001,[20],40,0.311,12.944084766088054,0.115625,0.10315163,0.15165978
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2263,43,0.1,0.001,[20],40,0.281,12.793703686911613,0.12409274,0.1103664,0.16583939
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2264,44,0.1,0.001,[20],40,0.316,12.87713015708141,0.1140121,0.10229088,0.14926829
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2265,45,0.1,0.001,[20],40,0.293,12.974838888971135,0.12741935,0.11360269,0.16796286
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2266,46,0.1,0.001,[20],40,0.31,13.404114620992914,0.11522177,0.10259856,0.15173622
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2267,47,0.1,0.001,[20],40,0.311,12.949552839039825,0.11481855,0.10226733,0.15037477
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2268,48,0.1,0.001,[20],40,0.29,12.974751050001942,0.12318548,0.10904377,0.15908475
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2269,49,0.1,0.001,[20],40,0.288,12.988069402985275,0.11754032,0.10550589,0.15345619
ml-1m,lgn,50,Age,proportional,1.0,"{""1"": 0.04004329004329004, ""18"": 0.19895382395382397, ""25"": 0.37806637806637805, ""35"": 0.21518759018759018, ""45"": 0.0992063492063492, ""56"": 0.06854256854256854}",2,2270,50,0.1,0.001,[20],40,0.295,12.858966825995594,0.12368952,0.1090116,0.16472636
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2221,1,0.1,0.001,[20],40,0.289,13.24050039309077,0.12278226,0.10804969,0.15980462
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2222,2,0.1,0.001,[20],40,0.286,12.863372407970019,0.13356855,0.11367667,0.1719799
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2223,3,0.1,0.001,[20],40,0.294,13.050067982985638,0.1203629,0.10544325,0.15722075
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2224,4,0.1,0.001,[20],40,0.286,13.077210871037096,0.13034274,0.11185337,0.16946084
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2225,5,0.1,0.001,[20],40,0.282,12.799609068082646,0.13467742,0.11437803,0.17401852
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2226,6,0.1,0.001,[20],40,0.289,13.182517879991792,0.11834677,0.10807059,0.15635586
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2227,7,0.1,0.001,[20],40,0.311,12.839972367044538,0.11189516,0.10122557,0.14676171
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2228,8,0.1,0.001,[20],40,0.302,12.929341051029041,0.11955645,0.1067114,0.1565544
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2229,9,0.1,0.001,[20],40,0.281,12.895892917062156,0.12530242,0.1102288,0.16502241
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2230,10,0.1,0.001,[20],40,0.282,12.863159607048146,0.12701613,0.11330648,0.16830971
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2231,11,0.1,0.001,[20],40,0.3,13.229624785017222,0.11985887,0.10508816,0.15406296
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2232,12,0.1,0.001,[20],40,0.299,12.806519626057707,0.12399194,0.1084335,0.16250672
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2233,13,0.1,0.001,[20],40,0.29,12.816014022915624,0.11844758,0.10568048,0.15510069
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2234,14,0.1,0.001,[20],40,0.286,12.858579643070698,0.13760081,0.11824897,0.18021329
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2235,15,0.1,0.001,[20],40,0.285,12.892473767045885,0.12268145,0.1094026,0.16109481
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2236,16,0.1,0.001,[20],40,0.307,13.167267590994015,0.11532258,0.1046071,0.15073579
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2237,17,0.1,0.001,[20],40,0.307,12.897089924081229,0.1140121,0.10165664,0.15081386
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2238,18,0.1,0.001,[20],40,0.304,12.862321609980427,0.11310484,0.10217147,0.14891567
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2239,19,0.1,0.001,[20],40,0.293,12.830872398917563,0.11985887,0.10820911,0.15707601
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2240,20,0.1,0.001,[20],40,0.3,12.80860605102498,0.11703629,0.10641056,0.15288399
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2241,21,0.1,0.001,[20],40,0.294,13.352431642939337,0.12298387,0.10704534,0.15843716
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2242,22,0.1,0.001,[20],40,0.303,12.83848993096035,0.12106855,0.1072483,0.15531011
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2243,23,0.1,0.001,[20],40,0.309,12.80919894692488,0.11834677,0.10483073,0.15452727
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2244,24,0.1,0.001,[20],40,0.308,12.797078156028874,0.11854839,0.10552392,0.15459507
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2245,25,0.1,0.001,[20],40,0.298,12.838144904002547,0.11945565,0.10557958,0.15505204
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2246,26,0.1,0.001,[20],40,0.284,13.270192155032419,0.12681452,0.11630053,0.16925186
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2247,27,0.1,0.001,[20],40,0.287,13.048943061032332,0.12167339,0.10711972,0.15702275
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2248,28,0.1,0.001,[20],40,0.292,12.95236555696465,0.13235887,0.11585048,0.17262854
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2249,29,0.1,0.001,[20],40,0.301,13.132486868067645,0.11643145,0.10360694,0.15260505
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2250,30,0.1,0.001,[20],40,0.285,12.777239318937063,0.13336694,0.11579487,0.17605963
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2251,31,0.1,0.001,[20],40,0.285,13.402333997073583,0.13044355,0.11194622,0.16882274
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2252,32,0.1,0.001,[20],40,0.289,13.097037674975581,0.11975806,0.10606229,0.15555964
ml-1m,lgn,50,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2253,33,0.1,0.001,[20],40,0.3,13.119534934055991,0.11542339,0.10362136,0.15271722
