dataset,model,source_label,feature_name,trial_type,alpha_aug,alpha_mix_json,recdim,seed,trial_idx,lr,decay,topks,final_epoch,final_loss,training_time_seconds,precision@100,recall@100,ndcg@100
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2233,13,0.1,0.01,[100],40,0.413,21.56632285192609,0.12525787,0.18237533,0.19465471
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2234,14,0.1,0.01,[100],40,0.398,21.138998160837218,0.13943068,0.2028427,0.22124578
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2235,15,0.1,0.01,[100],40,0.402,21.178971335059032,0.13510382,0.19323602,0.21546054
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2236,16,0.1,0.01,[100],40,0.401,21.282449044054374,0.13503014,0.19061494,0.21062916
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2237,17,0.1,0.01,[100],40,0.397,22.458370227133855,0.13912257,0.20194817,0.21965498
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2238,18,0.1,0.01,[100],40,0.4,22.25812951498665,0.1358004,0.19888271,0.21540937
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2239,19,0.1,0.01,[100],40,0.397,22.5031906128861,0.14035499,0.2055904,0.22464805
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2240,20,0.1,0.01,[100],40,0.405,21.615453181089833,0.13846618,0.20429991,0.22144035
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2421,1,0.1,0.01,[100],40,0.324,21.490170736098662,0.17638312,0.26399403,0.28254125
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2422,2,0.1,0.01,[100],40,0.33,21.690992509946227,0.16736102,0.2478867,0.26865846
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2423,3,0.1,0.01,[100],40,0.322,22.238197012105957,0.17227729,0.26107276,0.27879924
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2424,4,0.1,0.01,[100],40,0.331,22.638904348015785,0.16953115,0.2525617,0.26916511
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2425,5,0.1,0.01,[100],40,0.337,21.449336010031402,0.16369056,0.24424832,0.26062712
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2426,6,0.1,0.01,[100],40,0.332,21.3394775360357,0.1696919,0.24834099,0.2696864
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2427,7,0.1,0.01,[100],40,0.326,22.393924436997622,0.16707301,0.24862133,0.26593243
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2428,8,0.1,0.01,[100],40,0.334,23.002369050867856,0.16073677,0.23919737,0.25480505
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2429,9,0.1,0.01,[100],40,0.324,21.75246923789382,0.17103148,0.2558579,0.26935862
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2430,10,0.1,0.01,[100],40,0.328,23.03934600390494,0.16789015,0.24909897,0.26750217
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2431,11,0.1,0.01,[100],40,0.321,23.47017516219057,0.17338915,0.25711911,0.27507845
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2432,12,0.1,0.01,[100],40,0.326,22.09449492301792,0.17074347,0.25820444,0.27622686
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2433,13,0.1,0.01,[100],40,0.325,21.780135111883283,0.16975887,0.25216388,0.26942258
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2434,14,0.1,0.01,[100],40,0.329,21.32983652688563,0.1680576,0.25031277,0.26867255
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2435,15,0.1,0.01,[100],40,0.326,21.48614610894583,0.17300737,0.25451795,0.27495723
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2436,16,0.1,0.01,[100],40,0.332,21.080299728084356,0.17008707,0.25079,0.2708782
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2437,17,0.1,0.01,[100],40,0.324,21.241079339990392,0.17255861,0.25784331,0.27740385
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2438,18,0.1,0.01,[100],40,0.322,21.56936809513718,0.17235767,0.25518345,0.27176143
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2439,19,0.1,0.01,[100],40,0.331,21.024804377928376,0.16913597,0.25825531,0.27394419
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",4,2440,20,0.1,0.01,[100],40,0.326,21.24709837208502,0.16909578,0.2526087,0.26926393
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2421,1,0.1,0.01,[100],40,0.333,21.4375749619212,0.17036169,0.25624645,0.27354023
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2422,2,0.1,0.01,[100],40,0.331,21.22732242406346,0.16931681,0.24878717,0.27043227
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2423,3,0.1,0.01,[100],40,0.325,22.794047709088773,0.1709578,0.25872613,0.27424944
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2424,4,0.1,0.01,[100],40,0.339,21.001497488934547,0.16687207,0.24959871,0.26911383
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2425,5,0.1,0.01,[100],40,0.337,20.469957757974043,0.16127261,0.24246029,0.25577306
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2426,6,0.1,0.01,[100],40,0.33,20.980379163986072,0.17432686,0.2550955,0.27640969
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2427,7,0.1,0.01,[100],40,0.332,20.861729661934078,0.16334226,0.24283826,0.25857658
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2428,8,0.1,0.01,[100],40,0.335,20.957980526145548,0.16369056,0.24292764,0.26029992
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2429,9,0.1,0.01,[100],40,0.334,21.365688198944554,0.16034159,0.24510178,0.25643157
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2430,10,0.1,0.01,[100],40,0.331,20.424699012888595,0.16691896,0.24664009,0.26661832
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2431,11,0.1,0.01,[100],40,0.33,21.24467352195643,0.16473543,0.24625268,0.26216436
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2432,12,0.1,0.01,[100],40,0.324,21.138073595939204,0.17344943,0.26212222,0.27946195
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2433,13,0.1,0.01,[100],40,0.33,21.064814299112186,0.17184193,0.25345256,0.27337079
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2434,14,0.1,0.01,[100],40,0.336,21.068147122161463,0.16309444,0.24276066,0.26184664
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2435,15,0.1,0.01,[100],40,0.336,21.640425944933668,0.16821835,0.24795253,0.26857111
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2436,16,0.1,0.01,[100],40,0.335,20.958482604008168,0.16660415,0.24526054,0.26464216
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2437,17,0.1,0.01,[100],40,0.323,21.88137253280729,0.17429337,0.26042131,0.2794704
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2438,18,0.1,0.01,[100],40,0.324,21.86045083217323,0.17074347,0.25406757,0.27111971
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2439,19,0.1,0.01,[100],40,0.328,21.243617473868653,0.1719491,0.26112354,0.277748
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2440,20,0.1,0.01,[100],40,0.329,20.9225061731413,0.16886805,0.25225486,0.268404
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2821,1,0.1,0.01,[100],40,0.277,21.03839914384298,0.20840589,0.31307988,0.33484975
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2822,2,0.1,0.01,[100],40,0.275,21.159247793024406,0.20764233,0.30982779,0.33126155
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2823,3,0.1,0.01,[100],40,0.283,21.39391069789417,0.20153382,0.30326321,0.32227849
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2824,4,0.1,0.01,[100],40,0.279,20.79933652188629,0.20124581,0.30265461,0.32274301
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2825,5,0.1,0.01,[100],40,0.279,21.081789064919576,0.20337575,0.30366481,0.32476283
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2826,6,0.1,0.01,[100],40,0.281,21.019459304166958,0.20531145,0.30933751,0.3286581
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2827,7,0.1,0.01,[100],40,0.276,20.92735256999731,0.20563295,0.30977154,0.32898463
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2828,8,0.1,0.01,[100],40,0.281,21.287270328961313,0.20139317,0.29701458,0.32045577
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2829,9,0.1,0.01,[100],40,0.278,21.21290811896324,0.2051574,0.30706934,0.32849113
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2830,10,0.1,0.01,[100],40,0.284,21.1529250908643,0.20442733,0.30875285,0.3282146
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2831,11,0.1,0.01,[100],40,0.28,21.29634868307039,0.20156062,0.30051934,0.3206642
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2832,12,0.1,0.01,[100],40,0.281,21.26742331101559,0.20372405,0.30560654,0.32549779
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2833,13,0.1,0.01,[100],40,0.275,21.09283039206639,0.20826524,0.31256582,0.33271635
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2834,14,0.1,0.01,[100],40,0.277,21.65754281403497,0.20684528,0.31045533,0.33010873
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2835,15,0.1,0.01,[100],40,0.28,21.438132888870314,0.20413932,0.30496591,0.3241995
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2836,16,0.1,0.01,[100],40,0.285,20.91205892106518,0.20146015,0.30221664,0.32290324
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2837,17,0.1,0.01,[100],40,0.277,21.31104326318018,0.20798392,0.31016847,0.33231191
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2838,18,0.1,0.01,[100],40,0.276,21.0563102660235,0.20830543,0.31164165,0.33397415
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2839,19,0.1,0.01,[100],40,0.281,21.106778481043875,0.20722036,0.30792637,0.3298081
lastfm-asia,mf,17,Country,proportional,1.0,"{""0"": 0.3749557835160948, ""10"": 0.4474708171206226, ""3"": 0.17757339936328262}",8,2840,20,0.1,0.01,[100],40,0.277,21.019347828812897,0.20550569,0.30834177,0.32813186
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2821,1,0.1,0.01,[100],40,0.276,21.100121500901878,0.20864702,0.31248669,0.33462508
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2822,2,0.1,0.01,[100],40,0.278,20.945397982141003,0.20309444,0.30402123,0.3227319
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2823,3,0.1,0.01,[100],40,0.283,21.1376674559433,0.1993436,0.29923027,0.31857576
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2824,4,0.1,0.01,[100],40,0.277,21.30222220090218,0.20304086,0.30237969,0.32292817
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2825,5,0.1,0.01,[100],40,0.279,21.266877559944987,0.20184863,0.30194188,0.32272555
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2826,6,0.1,0.01,[100],40,0.282,21.111065414967015,0.20583389,0.30902129,0.32860574
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2827,7,0.1,0.01,[100],40,0.276,21.136687493883073,0.20570663,0.30886845,0.3289862
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2828,8,0.1,0.01,[100],40,0.283,21.03914359002374,0.19908238,0.29400792,0.31523896
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2829,9,0.1,0.01,[100],40,0.282,21.126130326185375,0.20025452,0.30163304,0.3217531
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2830,10,0.1,0.01,[100],40,0.282,21.040735247079283,0.2025653,0.30576053,0.3252395
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2831,11,0.1,0.01,[100],40,0.28,20.78072143602185,0.20104488,0.30025326,0.32198908
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2832,12,0.1,0.01,[100],40,0.28,21.145291375927627,0.20401875,0.3041759,0.32418905
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2833,13,0.1,0.01,[100],40,0.276,21.079785441979766,0.20689886,0.30976584,0.33053788
lastfm-asia,mf,17,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2834,14,0.1,0.01,[100],40,0.278,20.980457060970366,0.20603483,0.30898184,0.32820546
