dataset,model,source_label,feature_name,trial_type,alpha_aug,alpha_mix_json,recdim,seed,trial_idx,lr,decay,topks,final_epoch,final_loss,training_time_seconds,precision@20,recall@20,ndcg@20
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",2,2231,11,0.1,0.01,[20],40,0.344,13.350731735117733,0.13751048,0.10353609,0.17135489
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",2,2232,12,0.1,0.01,[20],40,0.348,13.805878062034026,0.13843252,0.10752065,0.17686336
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",2,2233,13,0.1,0.01,[20],40,0.342,13.584106466034427,0.14979044,0.11371753,0.18472083
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",2,2234,14,0.1,0.01,[20],40,0.345,13.360279037151486,0.14463537,0.10819447,0.17529008
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",2,2235,15,0.1,0.01,[20],40,0.342,13.600464338203892,0.14777871,0.11414212,0.18155101
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",2,2236,16,0.1,0.01,[20],40,0.341,13.408979420084506,0.14861693,0.11507482,0.17944698
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",2,2237,17,0.1,0.01,[20],40,0.34,13.021596631966531,0.14568315,0.11079945,0.17736729
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",2,2238,18,0.1,0.01,[20],40,0.345,13.397952757077292,0.14291702,0.10820869,0.17472857
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",2,2239,19,0.1,0.01,[20],40,0.335,13.196492066141218,0.14815591,0.11164735,0.18529262
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",2,2240,20,0.1,0.01,[20],40,0.344,13.917971788905561,0.14467728,0.11284892,0.17957136
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2221,1,0.1,0.01,[20],40,0.353,13.300915478961542,0.1409891,0.11018821,0.17471531
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2222,2,0.1,0.01,[20],40,0.325,13.412452175049111,0.14782062,0.11556548,0.18514356
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2223,3,0.1,0.01,[20],40,0.36,13.418584902072325,0.13202012,0.10252829,0.16385896
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2224,4,0.1,0.01,[20],40,0.356,13.35493494803086,0.13440905,0.10080054,0.15866518
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2225,5,0.1,0.01,[20],40,0.356,13.95814337208867,0.14425817,0.11253633,0.17784836
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2226,6,0.1,0.01,[20],40,0.339,13.33958544000052,0.14417435,0.11381491,0.17597923
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2227,7,0.1,0.01,[20],40,0.351,13.565441617975011,0.13763621,0.1063813,0.17086162
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2228,8,0.1,0.01,[20],40,0.343,13.38337466889061,0.14719195,0.11473687,0.17885357
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2229,9,0.1,0.01,[20],40,0.354,13.343458876945078,0.14111484,0.10571494,0.17333344
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2230,10,0.1,0.01,[20],40,0.349,13.509804918896407,0.14530595,0.11219911,0.17960704
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2231,11,0.1,0.01,[20],40,0.346,13.574022586923093,0.14421626,0.11132446,0.18039463
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2232,12,0.1,0.01,[20],40,0.351,12.951013592071831,0.13935457,0.10779398,0.17585858
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2233,13,0.1,0.01,[20],40,0.346,13.666729510994628,0.146228,0.11214736,0.180177
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2234,14,0.1,0.01,[20],40,0.337,12.98049547104165,0.13906119,0.10386022,0.17500611
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2235,15,0.1,0.01,[20],40,0.351,13.996489463141188,0.14258173,0.11007263,0.17514939
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2236,16,0.1,0.01,[20],40,0.35,13.34704150003381,0.14388097,0.11081117,0.17571337
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2237,17,0.1,0.01,[20],40,0.346,14.01779639115557,0.14295893,0.11166615,0.1779304
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2238,18,0.1,0.01,[20],40,0.347,13.405371787957847,0.14505448,0.11071417,0.17577224
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2239,19,0.1,0.01,[20],40,0.363,13.458318421151489,0.13931266,0.10119128,0.16790885
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2240,20,0.1,0.01,[20],40,0.351,14.032347837928683,0.14115675,0.10931118,0.17705895
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2421,1,0.1,0.01,[20],40,0.318,13.179464796790853,0.15905281,0.12104172,0.19429637
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2422,2,0.1,0.01,[20],40,0.319,13.332617970881984,0.15184409,0.12038506,0.19135246
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2423,3,0.1,0.01,[20],40,0.317,13.617030552821234,0.15297569,0.12188528,0.19345898
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2424,4,0.1,0.01,[20],40,0.317,13.434484532102942,0.15620285,0.12199122,0.19376409
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2425,5,0.1,0.01,[20],40,0.313,13.753654242027551,0.15800503,0.12394147,0.20439273
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2426,6,0.1,0.01,[20],40,0.324,13.265106636099517,0.1541492,0.1253672,0.19273265
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2427,7,0.1,0.01,[20],40,0.325,12.899134868057445,0.14970662,0.11698225,0.19040589
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2428,8,0.1,0.01,[20],40,0.32,13.576461798977107,0.15947192,0.12448277,0.2033586
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2429,9,0.1,0.01,[20],40,0.309,13.195299058919773,0.15909472,0.12393549,0.19741094
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2430,10,0.1,0.01,[20],40,0.319,14.242569622118026,0.1526404,0.11907233,0.18204823
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2431,11,0.1,0.01,[20],40,0.325,13.93587849684991,0.14752724,0.11403699,0.18099235
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2432,12,0.1,0.01,[20],40,0.318,13.726885341107845,0.15532272,0.12484514,0.19577958
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2433,13,0.1,0.01,[20],40,0.313,13.788693832000718,0.15515507,0.11769642,0.18344419
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2434,14,0.1,0.01,[20],40,0.319,13.584539113100618,0.15046102,0.11451771,0.18601871
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2435,15,0.1,0.01,[20],40,0.322,13.838637332897633,0.1503772,0.11453754,0.18193206
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2436,16,0.1,0.01,[20],40,0.325,13.409514619037509,0.1484912,0.11771241,0.18584897
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2437,17,0.1,0.01,[20],40,0.321,13.509120644070208,0.14610226,0.1092475,0.1772859
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2438,18,0.1,0.01,[20],40,0.322,13.26524112210609,0.14689858,0.11388638,0.18148052
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2439,19,0.1,0.01,[20],40,0.323,13.93240606598556,0.1515088,0.11898553,0.19164039
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",4,2440,20,0.1,0.01,[20],40,0.306,13.401611911831424,0.1646689,0.13011712,0.20853184
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2421,1,0.1,0.01,[20],40,0.319,13.580434900941327,0.15461023,0.11625451,0.18973454
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2422,2,0.1,0.01,[20],40,0.316,14.08494829107076,0.15058676,0.11796805,0.18625384
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2423,3,0.1,0.01,[20],40,0.314,13.21644390700385,0.15041911,0.11799322,0.18980305
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2424,4,0.1,0.01,[20],40,0.309,13.655108666047454,0.15540654,0.12216913,0.19186824
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2425,5,0.1,0.01,[20],40,0.313,13.947542323032394,0.15167645,0.12018031,0.18782087
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2426,6,0.1,0.01,[20],40,0.314,13.767326212953776,0.16035205,0.13008875,0.20215732
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2427,7,0.1,0.01,[20],40,0.32,13.594003950012848,0.14568315,0.1135622,0.18499013
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2428,8,0.1,0.01,[20],40,0.321,14.19518008409068,0.14907795,0.11577399,0.18938187
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2429,9,0.1,0.01,[20],40,0.304,13.410774300107732,0.16412406,0.1289832,0.20409416
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2430,10,0.1,0.01,[20],40,0.309,13.27047635591589,0.15507125,0.11788972,0.18907757
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2431,11,0.1,0.01,[20],40,0.318,13.788129223044962,0.14124057,0.11085534,0.17748036
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2432,12,0.1,0.01,[20],40,0.315,13.203968578018248,0.15532272,0.12599529,0.19768057
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2433,13,0.1,0.01,[20],40,0.313,13.703206641832367,0.15138307,0.11456469,0.18075645
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2434,14,0.1,0.01,[20],40,0.319,13.151779704960063,0.15691534,0.12296841,0.20007883
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2435,15,0.1,0.01,[20],40,0.321,13.4741217920091,0.14647946,0.11287232,0.17477361
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2436,16,0.1,0.01,[20],40,0.324,13.336713314056396,0.14488684,0.11403257,0.18144993
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2437,17,0.1,0.01,[20],40,0.314,13.648545804200694,0.14874267,0.11461373,0.18514317
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2438,18,0.1,0.01,[20],40,0.315,14.894201131071895,0.15373009,0.12387693,0.19431527
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2439,19,0.1,0.01,[20],40,0.32,13.662260540993884,0.14425817,0.11122902,0.18384125
ml-1m,mf,35,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2440,20,0.1,0.01,[20],40,0.313,13.652238437905908,0.15326907,0.1185692,0.19340568
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",8,2821,1,0.1,0.01,[20],40,0.293,13.398625680012628,0.16827326,0.13187328,0.2077597
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",8,2822,2,0.1,0.01,[20],40,0.291,13.778764310991392,0.17904443,0.13912549,0.22578403
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",8,2823,3,0.1,0.01,[20],40,0.287,15.246300761820748,0.17313495,0.13350401,0.21257151
ml-1m,mf,35,Age,proportional,1.0,"{""1"": 0.04580152671755725, ""18"": 0.22756344130389933, ""25"": 0.43243243243243246, ""45"": 0.11347225087683104, ""50"": 0.10233133897256035, ""56"": 0.07839900969671962}",8,2824,4,0.1,0.01,[20],40,0.287,13.248753670137376,0.16923722,0.1312118,0.20487425
