dataset,model,source_label,feature_name,trial_type,alpha_aug,alpha_mix_json,recdim,seed,trial_idx,lr,decay,topks,final_epoch,final_loss,training_time_seconds,precision@100,recall@100,ndcg@100
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",2,2237,17,0.1,0.01,[100],40,0.415,24.46675469900947,0.18484585,0.24707241,0.2940433
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",2,2238,18,0.1,0.01,[100],40,0.426,24.616099833045155,0.17531225,0.23984422,0.27894946
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",2,2239,19,0.1,0.01,[100],40,0.415,25.586107291979715,0.18597628,0.24951074,0.29732812
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",2,2240,20,0.1,0.01,[100],40,0.413,24.39129438495729,0.18537549,0.24839531,0.29613549
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2221,1,0.1,0.01,[100],40,0.412,24.562130787060596,0.18181818,0.24530399,0.28943886
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2222,2,0.1,0.01,[100],40,0.427,25.32675102702342,0.16501186,0.21125274,0.24470862
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2223,3,0.1,0.01,[100],40,0.411,24.860295334947295,0.18176285,0.2455246,0.29071508
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2224,4,0.1,0.01,[100],40,0.421,25.370953641016968,0.17752569,0.2416051,0.28136904
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2225,5,0.1,0.01,[100],40,0.415,24.889337682980113,0.18084585,0.24217178,0.28761647
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2226,6,0.1,0.01,[100],40,0.426,24.748909329995513,0.16832411,0.22126757,0.25229484
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2227,7,0.1,0.01,[100],40,0.411,25.14970337797422,0.18217391,0.24609542,0.29164753
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2228,8,0.1,0.01,[100],40,0.412,25.392014113022014,0.18064032,0.2426395,0.2878014
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2229,9,0.1,0.01,[100],40,0.411,24.901126111042686,0.18254545,0.24555582,0.29121612
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2230,10,0.1,0.01,[100],40,0.412,24.856582749052905,0.18229249,0.24571905,0.29142014
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2231,11,0.1,0.01,[100],40,0.411,25.540296865045093,0.18264032,0.2459613,0.29091128
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2232,12,0.1,0.01,[100],40,0.412,24.79742375796195,0.18224506,0.24522802,0.291157
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2233,13,0.1,0.01,[100],40,0.412,24.778091702028178,0.18142292,0.24426202,0.28932879
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2234,14,0.1,0.01,[100],40,0.411,27.075803169980645,0.18226877,0.24539211,0.29140315
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2235,15,0.1,0.01,[100],40,0.411,24.513242077082396,0.181083,0.24406195,0.29014296
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2236,16,0.1,0.01,[100],40,0.428,24.678794248960912,0.16921739,0.21102585,0.25458405
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2237,17,0.1,0.01,[100],40,0.411,25.459751629969105,0.18166008,0.24435088,0.289877
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2238,18,0.1,0.01,[100],40,0.412,25.869957902934402,0.1810751,0.24297859,0.28845472
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2239,19,0.1,0.01,[100],40,0.412,24.96650655695703,0.18318577,0.24660779,0.2928337
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2240,20,0.1,0.01,[100],40,0.411,25.353503608028404,0.18237945,0.24597425,0.29157434
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2421,1,0.1,0.01,[100],40,0.354,25.593748333049007,0.21200791,0.28660405,0.3356361
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2422,2,0.1,0.01,[100],40,0.35,25.534028363996185,0.21795257,0.29415052,0.34226944
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2423,3,0.1,0.01,[100],40,0.35,27.194770474918187,0.21954941,0.29619526,0.34448396
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2424,4,0.1,0.01,[100],40,0.35,24.192619874957018,0.21966008,0.29651129,0.34419134
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2425,5,0.1,0.01,[100],40,0.35,24.57040298904758,0.21879842,0.29569895,0.34453633
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2426,6,0.1,0.01,[100],40,0.352,25.218114991905168,0.2146166,0.29021617,0.33763889
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2427,7,0.1,0.01,[100],40,0.358,24.44636642804835,0.21626087,0.29251618,0.34295968
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2428,8,0.1,0.01,[100],40,0.35,24.44030346290674,0.21746245,0.29378913,0.3419833
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2429,9,0.1,0.01,[100],40,0.351,25.646860089036636,0.21864822,0.29506584,0.34431858
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2430,10,0.1,0.01,[100],40,0.349,25.544109478010796,0.21737549,0.29230575,0.34129945
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2431,11,0.1,0.01,[100],40,0.35,24.818568540969864,0.21849012,0.2947551,0.34315514
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2432,12,0.1,0.01,[100],40,0.356,25.187542362022214,0.21047431,0.285318,0.33378706
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2433,13,0.1,0.01,[100],40,0.35,24.047045792103745,0.21728063,0.29324368,0.34175747
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2434,14,0.1,0.01,[100],40,0.349,23.67289523407817,0.21881423,0.29502036,0.34386744
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2435,15,0.1,0.01,[100],40,0.35,23.411798213026486,0.21783399,0.2930702,0.34168182
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2436,16,0.1,0.01,[100],40,0.358,23.631978877005167,0.21301186,0.28781868,0.33823342
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2437,17,0.1,0.01,[100],40,0.35,23.862006774987094,0.21709091,0.29280234,0.3407285
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2438,18,0.1,0.01,[100],40,0.351,24.905579246929847,0.2181581,0.29486112,0.34278908
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2439,19,0.1,0.01,[100],40,0.36,24.22106723790057,0.22220553,0.30113175,0.35179688
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",4,2440,20,0.1,0.01,[100],40,0.35,24.310672178980894,0.21795257,0.2941265,0.34277687
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2421,1,0.1,0.01,[100],40,0.353,24.74078896001447,0.21109091,0.28353753,0.33137616
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2422,2,0.1,0.01,[100],40,0.351,24.855152467032894,0.21256126,0.28700771,0.3331153
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2423,3,0.1,0.01,[100],40,0.351,24.55146746907849,0.21124901,0.28527249,0.33223833
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2424,4,0.1,0.01,[100],40,0.355,26.01385320199188,0.22097233,0.29927243,0.34864785
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2425,5,0.1,0.01,[100],40,0.353,24.831158395973034,0.21271146,0.28602612,0.33482409
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2426,6,0.1,0.01,[100],40,0.355,24.42313396499958,0.21886957,0.29601257,0.34699571
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2427,7,0.1,0.01,[100],40,0.355,24.67549501103349,0.21652174,0.29278888,0.34283611
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2428,8,0.1,0.01,[100],40,0.351,24.082758713979274,0.21462451,0.29006443,0.33855617
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2429,9,0.1,0.01,[100],40,0.352,24.934457593015395,0.21075099,0.28581929,0.33365701
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2430,10,0.1,0.01,[100],40,0.354,24.746615641983226,0.21141502,0.28232008,0.33110598
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2431,11,0.1,0.01,[100],40,0.351,24.61794435302727,0.21171542,0.28707396,0.33324341
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2432,12,0.1,0.01,[100],40,0.357,23.546481188968755,0.21350198,0.28822424,0.33800877
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2433,13,0.1,0.01,[100],40,0.35,25.068564635934308,0.21241107,0.28724341,0.33449434
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2434,14,0.1,0.01,[100],40,0.35,24.40584873291664,0.21198419,0.28630203,0.33393464
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2435,15,0.1,0.01,[100],40,0.351,23.860743338940665,0.21245059,0.28567548,0.33325597
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2436,16,0.1,0.01,[100],40,0.356,25.402311543002725,0.21440316,0.2887336,0.34046275
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2437,17,0.1,0.01,[100],40,0.356,24.057403494021855,0.20807905,0.28076793,0.32969931
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2438,18,0.1,0.01,[100],40,0.353,24.151652107946575,0.21628458,0.29198364,0.34183357
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2439,19,0.1,0.01,[100],40,0.353,25.170460334047675,0.21743874,0.29472978,0.3425502
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2440,20,0.1,0.01,[100],40,0.351,23.480046747019514,0.21098024,0.28405589,0.33283059
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2821,1,0.1,0.01,[100],40,0.319,24.025898528983817,0.2576917,0.34987197,0.40699999
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2822,2,0.1,0.01,[100],40,0.317,25.475578122073784,0.25547036,0.34715085,0.40145909
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2823,3,0.1,0.01,[100],40,0.317,25.038869896903634,0.25335968,0.34354066,0.39786467
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2824,4,0.1,0.01,[100],40,0.317,24.327558126999065,0.25797628,0.35018586,0.40611245
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2825,5,0.1,0.01,[100],40,0.318,25.203402731916867,0.25547036,0.34621023,0.40216426
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2826,6,0.1,0.01,[100],40,0.316,23.926336473901756,0.25939921,0.35142889,0.40878937
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2827,7,0.1,0.01,[100],40,0.318,24.036882880027406,0.25535178,0.34603869,0.40281851
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2828,8,0.1,0.01,[100],40,0.318,26.584358242922463,0.25586561,0.3463285,0.40332053
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2829,9,0.1,0.01,[100],40,0.317,24.04478111199569,0.25436364,0.34474117,0.4000607
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2830,10,0.1,0.01,[100],40,0.318,24.537441047024913,0.25483794,0.34561573,0.4017444
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2831,11,0.1,0.01,[100],40,0.318,24.646922750980593,0.25330435,0.34215323,0.39841785
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2832,12,0.1,0.01,[100],40,0.318,24.79877526802011,0.25295652,0.34180568,0.39754608
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2833,13,0.1,0.01,[100],40,0.316,24.427699101972394,0.25709881,0.3488348,0.40496205
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2834,14,0.1,0.01,[100],40,0.317,24.923032417078502,0.25701976,0.34743475,0.40338051
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2835,15,0.1,0.01,[100],40,0.317,23.839086771942675,0.25284585,0.34253128,0.39864528
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2836,16,0.1,0.01,[100],40,0.317,24.28622045298107,0.25802372,0.34985977,0.40711664
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2837,17,0.1,0.01,[100],40,0.317,24.838840442011133,0.25487747,0.3460078,0.40185758
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2838,18,0.1,0.01,[100],40,0.316,24.226205016020685,0.25941502,0.35171747,0.4099859
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2839,19,0.1,0.01,[100],40,0.317,25.29081476898864,0.256917,0.34875318,0.40408438
lastfm-asia,lgn,10,Country,proportional,1.0,"{""0"": 0.3469721767594108, ""17"": 0.48870703764320783, ""3"": 0.16432078559738134}",8,2840,20,0.1,0.01,[100],40,0.317,25.746161223039962,0.25744664,0.34819007,0.40550527
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2821,1,0.1,0.01,[100],40,0.319,24.488149301032536,0.25644269,0.34848426,0.4039325
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2822,2,0.1,0.01,[100],40,0.317,24.220424950006418,0.25528854,0.34707226,0.40117716
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2823,3,0.1,0.01,[100],40,0.317,24.72161149699241,0.25198419,0.34151084,0.39582779
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2824,4,0.1,0.01,[100],40,0.316,25.37031646410469,0.25619763,0.34640731,0.40221742
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2825,5,0.1,0.01,[100],40,0.317,24.41669228998944,0.25376285,0.34347186,0.39845816
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2826,6,0.1,0.01,[100],40,0.316,24.770138281979598,0.25463241,0.34469785,0.40060922
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2827,7,0.1,0.01,[100],40,0.316,24.38726621202659,0.2575415,0.34865925,0.40617701
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2828,8,0.1,0.01,[100],40,0.316,24.26769751799293,0.25816601,0.34945196,0.40646343
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2829,9,0.1,0.01,[100],40,0.316,24.755889407009818,0.25596047,0.34742735,0.40335655
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2830,10,0.1,0.01,[100],40,0.318,23.848663444048725,0.2541581,0.34470088,0.40099631
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2831,11,0.1,0.01,[100],40,0.317,23.492289155023172,0.25504348,0.34533965,0.40274877
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2832,12,0.1,0.01,[100],40,0.32,23.596436372958124,0.25294862,0.34398972,0.39962522
lastfm-asia,lgn,10,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2833,13,0.1,0.01,[100],40,0.318,24.020049676066265,0.25303557,0.34342502,0.39884809
