dataset,model,source_label,feature_name,trial_type,alpha_aug,alpha_mix_json,recdim,seed,trial_idx,lr,decay,topks,final_epoch,final_loss,training_time_seconds,precision@20,recall@20,ndcg@20
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",2,2237,17,0.1,0.001,[20],40,0.302,13.686048041912727,0.08460526,0.10312188,0.11913925
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",2,2238,18,0.1,0.001,[20],40,0.302,13.690062794019468,0.08355263,0.10247536,0.11859252
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",2,2239,19,0.1,0.001,[20],40,0.292,14.218681456986815,0.0875,0.10642976,0.12160675
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",2,2240,20,0.1,0.001,[20],40,0.285,14.827482303022407,0.09460526,0.11423868,0.13771012
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2221,1,0.1,0.001,[20],40,0.287,14.426648147054948,0.09157895,0.10928351,0.12771706
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2222,2,0.1,0.001,[20],40,0.292,13.643185695051216,0.09092105,0.10764344,0.12616042
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2223,3,0.1,0.001,[20],40,0.292,13.603698074934073,0.09197368,0.10925598,0.12672883
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2224,4,0.1,0.001,[20],40,0.305,13.59148491290398,0.0825,0.10255249,0.11694806
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2225,5,0.1,0.001,[20],40,0.279,13.723559737903997,0.10486842,0.12397555,0.1456038
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2226,6,0.1,0.001,[20],40,0.29,14.404894241015427,0.085,0.10617304,0.12247889
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2227,7,0.1,0.001,[20],40,0.311,13.798455717973411,0.08078947,0.09968625,0.11394246
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2228,8,0.1,0.001,[20],40,0.295,13.45913145400118,0.08460526,0.10321674,0.11975346
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2229,9,0.1,0.001,[20],40,0.284,13.572824856964871,0.09013158,0.11149588,0.12832859
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2230,10,0.1,0.001,[20],40,0.287,13.545674536959268,0.08881579,0.11152394,0.12995445
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2231,11,0.1,0.001,[20],40,0.296,15.721135437954217,0.08644737,0.10387804,0.12364208
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2232,12,0.1,0.001,[20],40,0.304,13.54790394892916,0.08473684,0.1034805,0.12152521
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2233,13,0.1,0.001,[20],40,0.291,13.42354631901253,0.09460526,0.1150189,0.13295601
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2234,14,0.1,0.001,[20],40,0.298,13.731494609965011,0.08578947,0.10382281,0.12299153
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2235,15,0.1,0.001,[20],40,0.284,13.474606031901203,0.09328947,0.11537507,0.132936
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2236,16,0.1,0.001,[20],40,0.303,13.828714880044572,0.08302632,0.10240762,0.11879304
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2237,17,0.1,0.001,[20],40,0.305,14.07214813993778,0.08328947,0.10144066,0.11744077
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2238,18,0.1,0.001,[20],40,0.303,13.502504307078198,0.08460526,0.10419209,0.11818446
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2239,19,0.1,0.001,[20],40,0.29,13.658653556951322,0.08789474,0.10729876,0.12369316
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",2,2240,20,0.1,0.001,[20],40,0.296,14.049962694058195,0.08539474,0.10855135,0.12186254
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2421,1,0.1,0.001,[20],40,0.245,14.278884646017104,0.11092105,0.12710872,0.15958692
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2422,2,0.1,0.001,[20],40,0.237,13.393189137103036,0.11934211,0.142835,0.17564102
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2423,3,0.1,0.001,[20],40,0.244,13.87513585202396,0.11578947,0.1322382,0.1680586
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2424,4,0.1,0.001,[20],40,0.254,13.643157284008339,0.10473684,0.12422941,0.15047866
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2425,5,0.1,0.001,[20],40,0.247,13.524768383940682,0.11026316,0.12899023,0.16157636
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2426,6,0.1,0.001,[20],40,0.256,14.747457560966723,0.10368421,0.12372216,0.1443244
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2427,7,0.1,0.001,[20],40,0.243,13.775980090955272,0.10697368,0.12787938,0.15755097
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2428,8,0.1,0.001,[20],40,0.252,13.67389908398036,0.11197368,0.13407049,0.16381631
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2429,9,0.1,0.001,[20],40,0.243,13.476873991079628,0.11184211,0.13412388,0.16088543
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2430,10,0.1,0.001,[20],40,0.253,13.626846082042903,0.10407895,0.12479673,0.14755125
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2431,11,0.1,0.001,[20],40,0.263,14.543769362033345,0.09526316,0.11852557,0.13476476
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2432,12,0.1,0.001,[20],40,0.255,13.674399955081753,0.09973684,0.11874522,0.14103268
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2433,13,0.1,0.001,[20],40,0.265,14.01046929799486,0.10131579,0.12355824,0.14408339
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2434,14,0.1,0.001,[20],40,0.246,13.536867646034807,0.11578947,0.13339319,0.16112846
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2435,15,0.1,0.001,[20],40,0.271,13.453432173002511,0.09210526,0.11342293,0.12597798
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2436,16,0.1,0.001,[20],40,0.258,14.30591341597028,0.10394737,0.12026771,0.14810007
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2437,17,0.1,0.001,[20],40,0.271,13.591359857004136,0.09144737,0.11219299,0.12937247
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2438,18,0.1,0.001,[20],40,0.255,13.748004180961289,0.10223684,0.11897004,0.14499914
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2439,19,0.1,0.001,[20],40,0.246,13.60847143898718,0.10539474,0.12606245,0.15185235
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",4,2440,20,0.1,0.001,[20],40,0.26,13.500338549958542,0.10526316,0.11649071,0.14902867
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2421,1,0.1,0.001,[20],40,0.24,14.069826429942623,0.11460526,0.1292653,0.16202472
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2422,2,0.1,0.001,[20],40,0.235,14.176235546940006,0.11960526,0.13854651,0.17556675
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2423,3,0.1,0.001,[20],40,0.244,13.421188140986487,0.10710526,0.12445688,0.15614052
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2424,4,0.1,0.001,[20],40,0.251,13.609539638040587,0.10868421,0.12895711,0.15665352
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2425,5,0.1,0.001,[20],40,0.25,13.654654851998203,0.10539474,0.12567078,0.15076589
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2426,6,0.1,0.001,[20],40,0.252,14.067261275020428,0.10684211,0.12666275,0.14868656
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2427,7,0.1,0.001,[20],40,0.252,13.391971403965726,0.10157895,0.12237664,0.14733827
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2428,8,0.1,0.001,[20],40,0.24,13.398294114042073,0.11513158,0.13492741,0.16910068
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2429,9,0.1,0.001,[20],40,0.24,13.68885550100822,0.11447368,0.13343762,0.16547777
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2430,10,0.1,0.001,[20],40,0.246,13.518443707027473,0.10526316,0.12614024,0.15265781
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2431,11,0.1,0.001,[20],40,0.259,13.799821073072962,0.0975,0.11711295,0.13852627
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2432,12,0.1,0.001,[20],40,0.258,13.55966759705916,0.10065789,0.12175231,0.1402236
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2433,13,0.1,0.001,[20],40,0.26,13.579384292010218,0.10421053,0.12741941,0.1480808
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2434,14,0.1,0.001,[20],40,0.239,13.669131463975646,0.11039474,0.13237502,0.1615936
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2435,15,0.1,0.001,[20],40,0.263,13.56547838205006,0.09078947,0.11435547,0.12703937
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2436,16,0.1,0.001,[20],40,0.248,14.102467451943085,0.11078947,0.12789827,0.15744206
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2437,17,0.1,0.001,[20],40,0.262,13.87142073106952,0.09934211,0.11553686,0.13708295
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2438,18,0.1,0.001,[20],40,0.244,13.871081930934452,0.10763158,0.12344059,0.15256191
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2439,19,0.1,0.001,[20],40,0.25,13.631018568994477,0.10697368,0.1261488,0.14838178
ml-1m,lgn,56,Age,stratified,1.0,"{""1"": 0.16666666666666666, ""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666}",4,2440,20,0.1,0.001,[20],40,0.258,13.996658955002204,0.10302632,0.11488581,0.14327624
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",8,2821,1,0.1,0.001,[20],40,0.208,14.326728363987058,0.13934211,0.16557122,0.19490011
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",8,2822,2,0.1,0.001,[20],40,0.206,13.718787157908082,0.13921053,0.16339535,0.19953587
ml-1m,lgn,56,Age,proportional,1.0,"{""1"": 0.0392226148409894, ""18"": 0.19487632508833921, ""25"": 0.37031802120141344, ""35"": 0.2107773851590106, ""45"": 0.09717314487632508, ""50"": 0.08763250883392226}",8,2823,3,0.1,0.001,[20],40,0.21,13.594379883026704,0.13605263,0.1623145,0.20050034
